imageId,placeId,title,source,sourcePage,originalFile,creator,license,licenseUrl,changes,downloadDate,originalWidth,originalHeight,originalPath,originalSha256,usage,role,status
nice-city-01,nice,Nice from Castle Hill 01.jpg,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Nice_from_Castle_Hill_01.jpg,https://upload.wikimedia.org/wikipedia/commons/6/62/Nice_from_Castle_Hill_01.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,Spike,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,"EXIF orientation corrected; cropped, resized and converted to WebP; metadata removed; original stored downscaled to max 4000px",2026-08-06,12365,4182,source/ASSETS/photos/originals/nice/nice-city-01.jpg,664539ea1120733dc4d20232d908788b8eb710767868507d820e90f903a39fff,daily/day-07.html;chapters/nice/index.html,hero,processed
nice-cannes-01,cannes,Le Suquet 01.jpg,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Le_Suquet_01.jpg,https://upload.wikimedia.org/wikipedia/commons/f/fb/Le_Suquet_01.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,Miniwark,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,"EXIF orientation corrected; cropped, resized and converted to WebP; metadata removed",2026-08-06,4000,3000,source/ASSETS/photos/originals/nice/nice-cannes-01.jpg,8623c613713b5117bee1d665c5d0c38e6bbb88aaa62ae51726f7f4dd892b0165,daily/day-09.html;places/cannes.html,hero,processed
nice-forville-01,marche-forville,Marché Forville Cannes 02.jpg,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:March%C3%A9_Forville_Cannes_02.jpg,https://upload.wikimedia.org/wikipedia/commons/a/a4/March%C3%A9_Forville_Cannes_02.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,Iswoar,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,"EXIF orientation corrected; cropped, resized and converted to WebP; metadata removed",2026-08-06,3376,2250,source/ASSETS/photos/originals/nice/nice-forville-01.jpg,d48c75c74c8e59f1fd011235d9d22c898d459cd20979e2c87220b1f7785f4fa1,daily/day-09.html;places/marche-forville.html,major,processed
nice-croisette-01,croisette,Cannes promenade.jpg,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Cannes_promenade.jpg,https://upload.wikimedia.org/wikipedia/commons/6/65/Cannes_promenade.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,Joseph Plotz,CC BY 3.0,https://creativecommons.org/licenses/by/3.0,"EXIF orientation corrected; cropped, resized and converted to WebP; metadata removed",2026-08-06,3648,2736,source/ASSETS/photos/originals/nice/nice-croisette-01.jpg,7d7fa249b9f66f0941ba96d8d053b0888cc8811950990c3b9fec72b10f799554,daily/day-09.html,major,processed
aix-saint-paul-01,saint-paul-de-vence,Vues générales - Saint-Paul-de-Vence.jpg,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Vues_g%C3%A9n%C3%A9rales_-_Saint-Paul-de-Vence.jpg,https://upload.wikimedia.org/wikipedia/commons/d/d2/Vues_g%C3%A9n%C3%A9rales_-_Saint-Paul-de-Vence.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,Yair Haklai,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,"EXIF orientation corrected; cropped, resized and converted to WebP; metadata removed; original stored downscaled to max 4000px",2026-08-06,4128,2322,source/ASSETS/photos/originals/aix/aix-saint-paul-01.jpg,b2663492dc902bb66142c0761ca4c63a6636d4b2568dec57df0148235022152b,daily/day-12.html;places/saint-paul-de-vence.html,major,processed
aix-grasse-01,grasse,Grasse - Flickr - Irene Grassi (sun sand ^ sea).jpg,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Grasse_-_Flickr_-_Irene_Grassi_(sun_sand_%5E_sea).jpg,https://upload.wikimedia.org/wikipedia/commons/3/30/Grasse_-_Flickr_-_Irene_Grassi_%28sun_sand_%5E_sea%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,Irene Grassi from Italy,CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,"EXIF orientation corrected; cropped, resized and converted to WebP; metadata removed; original stored downscaled to max 4000px",2026-08-06,5412,3598,source/ASSETS/photos/originals/aix/aix-grasse-01.jpg,44b103808de7fc3263e501982c24eacd3b71265aac7e0e503f2ca5a9f9fc4927,daily/day-12.html;places/grasse.html,major,processed
aix-city-01,aix-en-provence,Fontaine de la Rotonde with Cours Mirabeau in the distance Aix en Provence.jpg,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Fontaine_de_la_Rotonde_with_Cours_Mirabeau_in_the_distance_Aix_en_Provence.jpg,https://upload.wikimedia.org/wikipedia/commons/b/b6/Fontaine_de_la_Rotonde_with_Cours_Mirabeau_in_the_distance_Aix_en_Provence.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,FrogsLegs71,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,"EXIF orientation corrected; cropped, resized and converted to WebP; metadata removed; original stored downscaled to max 4000px",2026-08-06,5333,2999,source/ASSETS/photos/originals/aix/aix-city-01.jpg,9a1751d4329dda33326a567c040566497a9843f020e426b0bd18e8b94e78addb,daily/day-12.html;chapters/aix/index.html,hero,processed
aix-markets-01,aix-markets,Marché aux Fruits et Légumes à Aix-en-Provence.jpg,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:March%C3%A9_aux_Fruits_et_L%C3%A9gumes_%C3%A0_Aix-en-Provence.jpg,https://upload.wikimedia.org/wikipedia/commons/b/b6/March%C3%A9_aux_Fruits_et_L%C3%A9gumes_%C3%A0_Aix-en-Provence.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,Tmv,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,"EXIF orientation corrected; cropped, resized and converted to WebP; metadata removed; original stored downscaled to max 4000px",2026-08-06,6016,4016,source/ASSETS/photos/originals/aix/aix-markets-01.jpg,33d9bed78e20ef86260860ae757694cda7818467f3b45e6802b87eaea1e699dc,daily/day-13.html,major,processed
aix-mirabeau-01,cours-mirabeau,Cours Mirabeau 20100508 Aix-en-Provence 1.jpg,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Cours_Mirabeau_20100508_Aix-en-Provence_1.jpg,https://upload.wikimedia.org/wikipedia/commons/0/0a/Cours_Mirabeau_20100508_Aix-en-Provence_1.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,Georges Seguin ( Okki ),CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,"EXIF orientation corrected; cropped, resized and converted to WebP; metadata removed; original stored downscaled to max 4000px",2026-08-06,5184,3456,source/ASSETS/photos/originals/aix/aix-mirabeau-01.jpg,42ec4abcbbe98275e4b6684788088fa1b69a7c638779f47ca83959965c72fc6b,daily/day-13.html;places/cours-mirabeau.html,hero,processed
aix-granet-01,musee-granet,Aix en Provence-FR-13-musee Granet-a1.jpg,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Aix_en_Provence-FR-13-musee_Granet-a1.jpg,https://upload.wikimedia.org/wikipedia/commons/8/8e/Aix_en_Provence-FR-13-musee_Granet-a1.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,François GOGLINS,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,"EXIF orientation corrected; cropped, resized and converted to WebP; metadata removed; original stored downscaled to max 4000px",2026-08-06,4032,3024,source/ASSETS/photos/originals/aix/aix-granet-01.jpg,127897837521a33c3911d523aaaf96e07844053124ee4d0f7bf322c50ff6cd44,daily/day-13.html;places/musee-granet.html,major,processed
aix-cassis-01,cassis,Cassis.jpg,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Cassis.jpg,https://upload.wikimedia.org/wikipedia/commons/c/c3/Cassis.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,Marion Schneider & Christoph Aistleitner --- Contact: Mediocrity,Public Domain,https://creativecommons.org/publicdomain/mark/1.0/,"EXIF orientation corrected; cropped, resized and converted to WebP; metadata removed",2026-08-06,3888,2592,source/ASSETS/photos/originals/aix/aix-cassis-01.jpg,30a2705b3360f211432a09d15978b5a2f7b83e473a03c0132f697f7cb7e6f561,daily/day-14.html;places/cassis.html,hero,processed
aix-calanques-01,calanques,En-Vau calanque 10.jpg,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:En-Vau_calanque_10.jpg,https://upload.wikimedia.org/wikipedia/commons/7/73/En-Vau_calanque_10.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,kallerna,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,"EXIF orientation corrected; cropped, resized and converted to WebP; metadata removed; original stored downscaled to max 4000px",2026-08-06,5400,3600,source/ASSETS/photos/originals/aix/aix-calanques-01.jpg,5f7d701400b3ff55341aafbb4865cd6e2db39c270444bc16340bd8d365abc9a9,daily/day-14.html;places/calanques.html,major,processed
aix-cezanne-01,atelier-des-lauves,Aix-Atelier Cézanne-bjs180816-01.jpg,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Aix-Atelier_C%C3%A9zanne-bjs180816-01.jpg,https://upload.wikimedia.org/wikipedia/commons/1/15/Aix-Atelier_C%C3%A9zanne-bjs180816-01.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,Bjs,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,"EXIF orientation corrected; cropped, resized and converted to WebP; metadata removed",2026-08-06,3444,2296,source/ASSETS/photos/originals/aix/aix-cezanne-01.jpg,202aa00206e997ae27487828586513a7ffdae49850d74896603798066d29a5d4,daily/day-15.html;places/atelier-des-lauves.html,major,processed
luberon-lourmarin-01,lourmarin,Lourmarin - vue générale.jpg,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Lourmarin_-_vue_g%C3%A9n%C3%A9rale.jpg,https://upload.wikimedia.org/wikipedia/commons/e/e6/Lourmarin_-_vue_g%C3%A9n%C3%A9rale.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,Véronique PAGNIER,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,"EXIF orientation corrected; cropped, resized and converted to WebP; metadata removed",2026-08-06,4000,3000,source/ASSETS/photos/originals/luberon/luberon-lourmarin-01.jpg,7bd5409cd83288f67326ebcf4a3b867e378ea2d60c01bc81e57a5793b9b5f283,daily/day-16.html;places/lourmarin.html,hero,processed
luberon-valley-01,luberon,Bonnieux au coeur du Luberon (Vaucluse).jpg,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Bonnieux_au_coeur_du_Luberon_(Vaucluse).jpg,https://upload.wikimedia.org/wikipedia/commons/0/05/Bonnieux_au_coeur_du_Luberon_%28Vaucluse%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,Mathieu BROSSAIS,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,"EXIF orientation corrected; cropped, resized and converted to WebP; metadata removed; original stored downscaled to max 4000px",2026-08-06,4032,2268,source/ASSETS/photos/originals/luberon/luberon-valley-01.jpg,c3df5db954435ea71bb1aabfaec77aa4d986c8ad1c6ca967e949e5f557ead7b9,daily/day-16.html;daily/day-19.html,hero,processed
luberon-roussillon-01,roussillon,"Village de Roussillon, Vaucluse, France - panoramio.jpg",Wikimedia Commons,"https://commons.wikimedia.org/wiki/File:Village_de_Roussillon,_Vaucluse,_France_-_panoramio.jpg",https://upload.wikimedia.org/wikipedia/commons/4/4b/Village_de_Roussillon%2C_Vaucluse%2C_France_-_panoramio.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,Jfdo,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,"EXIF orientation corrected; cropped, resized and converted to WebP; metadata removed",2026-08-06,3024,1998,source/ASSETS/photos/originals/luberon/luberon-roussillon-01.jpg,990233a4de512a334e43df7ce6e37fa7982fddf6961b3e483073544f51a0bc98,daily/day-17.html,hero,processed
luberon-ocres-01,sentier-des-ocres,Roussillon chemin des ocres.jpg,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Roussillon_chemin_des_ocres.jpg,https://upload.wikimedia.org/wikipedia/commons/5/5e/Roussillon_chemin_des_ocres.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,Velvet,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,"EXIF orientation corrected; cropped, resized and converted to WebP; metadata removed",2026-08-06,3302,3000,source/ASSETS/photos/originals/luberon/luberon-ocres-01.jpg,e7e462d9b5204df2b6a816ad2ef16d12ab58b201821922cbb92b0996d913dc83,daily/day-17.html,major,processed
luberon-gordes-01,gordes,Gordes pano.jpg,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Gordes_pano.jpg,https://upload.wikimedia.org/wikipedia/commons/b/b3/Gordes_pano.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,Jean-Christophe BENOIST,CC BY 3.0,https://creativecommons.org/licenses/by/3.0,"EXIF orientation corrected; cropped, resized and converted to WebP; metadata removed; original stored downscaled to max 4000px",2026-08-06,5993,2783,source/ASSETS/photos/originals/luberon/luberon-gordes-01.jpg,6020c25f0dc497d8ae4aa26fa7175a214b2a86d91bc6352c908dd320c5e94cf7,daily/day-18.html;places/gordes.html;chapters/luberon/index.html,hero,processed
luberon-bories-01,village-des-bories,Village des bories. 1.jpg,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Village_des_bories._1.jpg,https://upload.wikimedia.org/wikipedia/commons/2/2a/Village_des_bories._1.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,Tulipanos,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,"EXIF orientation corrected; cropped, resized and converted to WebP; metadata removed",2026-08-06,2816,2112,source/ASSETS/photos/originals/luberon/luberon-bories-01.jpg,5f282af747b4cbf92b445501cd0d2bde99946ed60acbc015fbfbd456052c24aa,daily/day-18.html;places/village-des-bories.html,major,processed
luberon-senanque-01,abbaye-de-senanque,Sénanque Abbey.jpg,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:S%C3%A9nanque_Abbey.jpg,https://upload.wikimedia.org/wikipedia/commons/a/a4/S%C3%A9nanque_Abbey.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,Peter Broster,CC BY 3.0,https://creativecommons.org/licenses/by/3.0,"EXIF orientation corrected; cropped, resized and converted to WebP; metadata removed",2026-08-06,4000,2248,source/ASSETS/photos/originals/luberon/luberon-senanque-01.jpg,ab7e22e797ccde38074604a280ea9ea8ab4153602b8beb8e8339fe894cf7b5db,daily/day-18.html;places/abbaye-de-senanque.html,major,processed
avignon-city-01,avignon,"Avignon, Palais des Papes depuis Tour Philippe le Bel by JM Rosier.jpg",Wikimedia Commons,"https://commons.wikimedia.org/wiki/File:Avignon,_Palais_des_Papes_depuis_Tour_Philippe_le_Bel_by_JM_Rosier.jpg",https://upload.wikimedia.org/wikipedia/commons/a/a3/Avignon%2C_Palais_des_Papes_depuis_Tour_Philippe_le_Bel_by_JM_Rosier.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,Jean-Marc Rosier (de/from http://www.cjrosier.com + http://www.gordes-immobilier.com ),CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,"EXIF orientation corrected; cropped, resized and converted to WebP; metadata removed; original stored downscaled to max 4000px",2026-08-06,4368,2614,source/ASSETS/photos/originals/avignon/avignon-city-01.jpg,e9050245d924b6bc4f2f167040bcca4813fbb91c35a0645945f5e897850f4c5d,daily/day-20.html;chapters/avignon/index.html,hero,processed
luberon-sorgue-01,l-isle-sur-la-sorgue,Isle sur la Sorgue - Roue 1.jpg,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Isle_sur_la_Sorgue_-_Roue_1.jpg,https://upload.wikimedia.org/wikipedia/commons/2/2c/Isle_sur_la_Sorgue_-_Roue_1.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,Marianne Casamance,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,"EXIF orientation corrected; cropped, resized and converted to WebP; metadata removed",2026-08-06,4000,3000,source/ASSETS/photos/originals/luberon/luberon-sorgue-01.jpg,2be40bfbb34fe22e20d32f60d24e136a05d933fdf6ae341e5b34fe135c341f50,daily/day-20.html;places/l-isle-sur-la-sorgue.html,hero,processed
avignon-halles-01,les-halles-avignon,Marché sur la place Pie devant les Halles d'Avignon.jpg,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:March%C3%A9_sur_la_place_Pie_devant_les_Halles_d%27Avignon.jpg,https://upload.wikimedia.org/wikipedia/commons/1/19/March%C3%A9_sur_la_place_Pie_devant_les_Halles_d%27Avignon.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,say_cheddar,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,"EXIF orientation corrected; cropped, resized and converted to WebP; metadata removed; original stored downscaled to max 4000px",2026-08-06,2933,4550,source/ASSETS/photos/originals/avignon/avignon-halles-01.jpg,aba345e302fe3e3d8c300ee8983c0e1fa2a591f6650c3f5e684465956be7d6a1,daily/day-21.html,major,processed
avignon-palais-papes-01,palais-des-papes,"Avignon, Palais des Papes by JM Rosier.jpg",Wikimedia Commons,"https://commons.wikimedia.org/wiki/File:Avignon,_Palais_des_Papes_by_JM_Rosier.jpg",https://upload.wikimedia.org/wikipedia/commons/d/db/Avignon%2C_Palais_des_Papes_by_JM_Rosier.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,Jean-Marc Rosier (de/from http://www.cjrosier.com + http://www.gordes-immobilier.com ),CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,"EXIF orientation corrected; cropped, resized and converted to WebP; metadata removed; original stored downscaled to max 4000px",2026-08-06,4241,1728,source/ASSETS/photos/originals/avignon/avignon-palais-papes-01.jpg,0c85cfdc58823c9f6c93cf0f2ac5534b887945b0ea3da00c66ed662f73d686e3,daily/day-21.html;places/palais-des-papes.html,hero,processed
avignon-rocher-doms-01,rocher-des-doms,Avignon - Jardin des Doms (Rocher des Doms) - Lac de la Promenade du Rocher-des-Doms - Panorama View on Koi pond & Vénus aux Hirondelles 1895 by Félix Charpentier 01.jpg,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Avignon_-_Jardin_des_Doms_(Rocher_des_Doms)_-_Lac_de_la_Promenade_du_Rocher-des-Doms_-_Panorama_View_on_Koi_pond_%26_V%C3%A9nus_aux_Hirondelles_1895_by_F%C3%A9lix_Charpentier_01.jpg,https://upload.wikimedia.org/wikipedia/commons/c/c3/Avignon_-_Jardin_des_Doms_%28Rocher_des_Doms%29_-_Lac_de_la_Promenade_du_Rocher-des-Doms_-_Panorama_View_on_Koi_pond_%26_V%C3%A9nus_aux_Hirondelles_1895_by_F%C3%A9lix_Charpentier_01.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,Txllxt TxllxT,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,"EXIF orientation corrected; cropped, resized and converted to WebP; metadata removed",2026-08-06,3249,1575,source/ASSETS/photos/originals/avignon/avignon-rocher-doms-01.jpg,07e72bd27d20c009a3941a144260dee42bbba3fd998e40793a49df443a63c9b8,daily/day-21.html;places/rocher-des-doms.html,major,processed
avignon-pont-benezet-01,pont-saint-benezet,Pont d´Avignon.jpg,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Pont_d%C2%B4Avignon.jpg,https://upload.wikimedia.org/wikipedia/commons/f/ff/Pont_d%C2%B4Avignon.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,Rolf Kranz,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,"EXIF orientation corrected; cropped, resized and converted to WebP; metadata removed; original stored downscaled to max 4000px",2026-08-06,7612,5364,source/ASSETS/photos/originals/avignon/avignon-pont-benezet-01.jpg,ccbe8ef501392e31a4e1c73076c250e4888b376508a6d1a6f62a40ee50978bd9,daily/day-21.html;places/pont-saint-benezet.html,major,processed
avignon-pont-du-gard-01,pont-du-gard,Pont du Gard BLS.jpg,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Pont_du_Gard_BLS.jpg,https://upload.wikimedia.org/wikipedia/commons/4/42/Pont_du_Gard_BLS.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,Benh LIEU SONG ( Flickr ),CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,"EXIF orientation corrected; cropped, resized and converted to WebP; metadata removed; original stored downscaled to max 4000px",2026-08-06,12648,4882,source/ASSETS/photos/originals/avignon/avignon-pont-du-gard-01.jpg,699c46dd65349bc6e742ca85156d1f07066a863c6a2d1a23dc7aa8d034e4f567,daily/day-22.html;places/pont-du-gard.html,hero,processed
avignon-uzes-01,uzes,Uzès-Place aux Herbes-20140501.jpg,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Uz%C3%A8s-Place_aux_Herbes-20140501.jpg,https://upload.wikimedia.org/wikipedia/commons/9/98/Uz%C3%A8s-Place_aux_Herbes-20140501.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,Daniel Villafruela .,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,"EXIF orientation corrected; cropped, resized and converted to WebP; metadata removed; original stored downscaled to max 4000px",2026-08-06,5472,3648,source/ASSETS/photos/originals/avignon/avignon-uzes-01.jpg,d6e0d23611bd76dfacce55c3c64381818dba8dbcce20f5d04bae426b70c6e89a,daily/day-22.html;places/uzes.html,hero,processed
avignon-les-baux-01,les-baux-de-provence,Baux de Provence.jpg,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Baux_de_Provence.jpg,https://upload.wikimedia.org/wikipedia/commons/2/25/Baux_de_Provence.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,Benh LIEU SONG,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,"EXIF orientation corrected; cropped, resized and converted to WebP; metadata removed; original stored downscaled to max 4000px",2026-08-06,6679,2213,source/ASSETS/photos/originals/avignon/avignon-les-baux-01.jpg,a84ae7fdbc11b6aeb0cc839d2410d908568a22a08418bf83a93990bb54c5345d,daily/day-23.html;places/les-baux-de-provence.html,hero,processed
avignon-saint-remy-01,saint-remy-de-provence,Saint-Rémy-de-Provence - 54740044205.jpg,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Saint-R%C3%A9my-de-Provence_-_54740044205.jpg,https://upload.wikimedia.org/wikipedia/commons/2/2f/Saint-R%C3%A9my-de-Provence_-_54740044205.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,Jorge Franganillo,CC BY 4.0,https://creativecommons.org/licenses/by/4.0,"EXIF orientation corrected; cropped, resized and converted to WebP; metadata removed; original stored downscaled to max 4000px",2026-08-06,5969,3582,source/ASSETS/photos/originals/avignon/avignon-saint-remy-01.jpg,df324939593918984e5c0eab6f031bacfa6c6dd8801b54d6b1e591e316b50578,daily/day-23.html;places/saint-remy-de-provence.html,major,processed
lyon-city-01,lyon,Lyon cityscape from Notre-Dame de Fourvière - from Flickr.jpg,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Lyon_cityscape_from_Notre-Dame_de_Fourvi%C3%A8re_-_from_Flickr.jpg,https://upload.wikimedia.org/wikipedia/commons/a/a9/Lyon_cityscape_from_Notre-Dame_de_Fourvi%C3%A8re_-_from_Flickr.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,Dennis G. Jarvis,CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,"EXIF orientation corrected; cropped, resized and converted to WebP; metadata removed; original stored downscaled to max 4000px",2026-08-06,6000,4000,source/ASSETS/photos/originals/lyon/lyon-city-01.jpg,78d889b9ad43c9eb8567cac85f42168300475a215fafd5f057e4c156202ce4ad,daily/day-24.html;chapters/lyon/index.html,hero,processed
lyon-fourviere-01,fourviere,Notre Dame de Fourvière.jpg,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Notre_Dame_de_Fourvi%C3%A8re.jpg,https://upload.wikimedia.org/wikipedia/commons/6/60/Notre_Dame_de_Fourvi%C3%A8re.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,Clément Bardot,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,"EXIF orientation corrected; cropped, resized and converted to WebP; metadata removed; original stored downscaled to max 4000px",2026-08-06,4211,2616,source/ASSETS/photos/originals/lyon/lyon-fourviere-01.jpg,59b38e26ea4e6664ec9e88f1509f5f07f457d3d2e8400a7b4be412869f475c52,daily/day-25.html;places/fourviere.html,hero,processed
lyon-vieux-01,vieux-lyon,Vieux Lyon (25667252093).jpg,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Vieux_Lyon_(25667252093).jpg,https://upload.wikimedia.org/wikipedia/commons/3/32/Vieux_Lyon_%2825667252093%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,Weekend Wayfarers,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,"EXIF orientation corrected; cropped, resized and converted to WebP; metadata removed; original stored downscaled to max 4000px",2026-08-06,6000,4000,source/ASSETS/photos/originals/lyon/lyon-vieux-01.jpg,723fd32991c3effb930d8d9ec29b08d713672b48e806b435b61c774af06aecaa,daily/day-25.html;places/vieux-lyon.html,major,processed
lyon-saint-jean-01,cathedrale-saint-jean-lyon,Cathédrale Saint-Jean-Baptiste @ Lyon (35581360383).jpg,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Cath%C3%A9drale_Saint-Jean-Baptiste_@_Lyon_(35581360383).jpg,https://upload.wikimedia.org/wikipedia/commons/d/dd/Cath%C3%A9drale_Saint-Jean-Baptiste_%40_Lyon_%2835581360383%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,"Guilhem Vellut from Annecy, France",CC BY 2.0,https://creativecommons.org/licenses/by/2.0,"EXIF orientation corrected; cropped, resized and converted to WebP; metadata removed; original stored downscaled to max 4000px",2026-08-06,5472,3648,source/ASSETS/photos/originals/lyon/lyon-saint-jean-01.jpg,18199d9f1f9db478f71a186a7c24836d636f86a12889370386741746fa1afe88,daily/day-25.html,major,processed
lyon-traboules-01,traboules,Lyon - Traboule de la Rue du Boeuf (16163505286).jpg,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Lyon_-_Traboule_de_la_Rue_du_Boeuf_(16163505286).jpg,https://upload.wikimedia.org/wikipedia/commons/c/ca/Lyon_-_Traboule_de_la_Rue_du_Boeuf_%2816163505286%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,"Fred Romero from Paris, France",CC BY 2.0,https://creativecommons.org/licenses/by/2.0,"EXIF orientation corrected; cropped, resized and converted to WebP; metadata removed",2026-08-06,3920,2940,source/ASSETS/photos/originals/lyon/lyon-traboules-01.jpg,75094b36ef93ce5d98a034b447ff91073b81dbd47cbe5bf97fe8ab6c942ae617,daily/day-25.html,major,processed
